,Unnamed: 0,movie,year,composer,domestic_total_gross,foreign_total_gross,runtime,worldwide,budget,genre,metascore,oscar,other,rating,top_15
1402,1402,Morning Glory,2010,David Arnold,31011732,29029244,102,60040976,40000000,Comedy,57.0,0.0,1.0,6.5,0
1403,1403,How Do You Know,2010,Hans Zimmer,30212620,18456287,116,48668907,120000000,Comedy,46.0,0.0,0.0,5.4,1
1404,1404,Daybreakers,2010,None,30101577,21314887,98,51416464,20000000,Action,57.0,0.0,1.0,6.5,0
1405,1405,Nanny McPhee Returns,2010,James Newton Howard,29011215,64239906,100,93251121,35000000,Comedy,52.0,0.0,1.0,6.1,1
1406,1406,The Switch,2010,Alex Wurman,27779426,22051181,100,49830607,19000000,Comedy,52.0,0.0,1.0,6.1,0
1407,1407,Brooklyn's Finest,2010,Marcelo Zarvos,27163593,9276608,133,36440201,17000000,Crime,43.0,0.0,1.0,6.7,0
1408,1408,Machete,2010,Carl Thiel,26593646,17499670,105,44093316,10500000,Action,60.0,0.0,1.0,6.6,0
1409,1409,Harry Potter and the Deathly Hallows Part 2,2011,Alexandre Desplat,381011219,960500000,130,1341511219,45000000,Fantasy,53.93963254593176,0.0,1.0,6.504237288135598,0
1410,1410,Transformers: Dark of the Moon,2011,Steve Jablonsky,352390543,771403536,154,1123794079,195000000,Action,42.0,0.0,1.0,6.3,0
1411,1411,The Twilight Saga: Breaking Dawn Part 1,2011,Carter Burwell,281287133,430918723,108,712205856,110000000,Fantasy,53.93963254593176,0.0,0.0,6.0,0
1412,1412,The Hangover Part II,2011,Christophe Beck,254464305,332300000,102,586764305,80000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,1
1413,1413,Pirates of the Caribbean: On Stranger Tides,2011,Hans Zimmer,241071802,804642000,137,1045713802,250000000,Action,53.93963254593176,0.0,0.0,6.504237288135598,1
1414,1414,Fast Five,2011,Brian Tyler,209837675,416300000,130,626137675,125000000,Action,66.0,0.0,1.0,7.3,1
1415,1415,Mission: Impossible - Ghost Protocol,2011,None,209397903,485315477,132,694713380,145000000,Action,73.0,0.0,1.0,7.4,0
1416,1416,Cars 2,2011,Michael Giacchino,191452396,370658161,113,562110557,200000000,Animation,53.93963254593176,0.0,0.0,6.504237288135598,1
1417,1417,Sherlock Holmes: A Game of Shadows,2011,Hans Zimmer,186848418,358600000,128,545448418,125000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,1
1418,1418,Thor,2011,Patrick Doyle,181030624,268295994,115,449326618,150000000,Action,57.0,0.0,1.0,7.0,0
1419,1419,Rise of the Planet of the Apes,2011,Patrick Doyle,176760185,305040864,110,481801049,93000000,Action,68.0,0.0,1.0,7.6,0
1420,1420,Captain America: The First Avenger,2011,Alan Silvestri,176654505,193915269,125,370569774,140000000,Action,66.0,0.0,1.0,6.9,1
1421,1421,The Help,2011,Thomas Newman,169708112,46931000,137,216639112,25000000,Drama,62.0,1.0,1.0,8.1,1
1422,1422,Bridesmaids,2011,None,169106725,119276798,125,288383523,32500000,Comedy,75.0,0.0,1.0,6.8,0
1423,1423,Kung Fu Panda 2,2011,Hans Zimmer,165249063,500443218,91,665692281,150000000,Animation,67.0,0.0,1.0,7.3,1
1424,1424,Puss in Boots,2011,Henry Jackman,149260504,405726973,90,554987477,130000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,0
1425,1425,X-Men: First Class,2011,Henry Jackman,146408305,207215819,131,353624124,160000000,Action,65.0,0.0,1.0,7.8,0
1426,1426,Rio,2011,John Powell,143619809,341015951,96,484635760,90000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,0
1427,1427,The Smurfs,2011,Heitor Pereira,142614158,421135165,86,563749323,110000000,Animation,30.0,0.0,1.0,5.5,0
1428,1428,Alvin and the Chipmunks: Chipwrecked,2011,Mark Mothersbaugh,133110742,209584693,87,342695435,75000000,Animation,24.0,0.0,1.0,4.4,0
1429,1429,Super 8,2011,Michael Giacchino,127004179,133091807,112,260095986,50000000,Mystery,72.0,0.0,1.0,7.0,1
1430,1430,Rango,2011,Hans Zimmer,123477607,122246996,107,245724603,135000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,1
1431,1431,Horrible Bosses,2011,Christopher Lennertz,117538559,92100000,100,209638559,35000000,Comedy,57.0,0.0,1.0,6.9,0
1432,1432,Green Lantern,2011,James Newton Howard,116601172,103250000,105,219851172,200000000,Action,39.0,0.0,1.0,5.6,1
1433,1433,Hop,2011,Christopher Lennertz,108085305,75868418,90,183953723,63000000,Animation,41.0,0.0,0.0,5.5,0
1434,1434,Paranormal Activity 3,2011,None,104028807,103011037,81,207039844,5000000,Horror,59.0,0.0,1.0,5.8,0
1435,1435,Just Go With It,2011,Rupert Gregson-Williams,103028109,111917482,110,214945591,80000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,0
1436,1436,The Girl with the Dragon Tattoo,2011,Atticus Ross,102515793,130101637,160,232617430,90000000,Crime,71.0,1.0,1.0,7.8,0
1437,1437,Bad Teacher,2011,None,100292856,115904636,89,216197492,20000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,0
1438,1438,Cowboys & Aliens,2011,Harry Gregson-Williams,100240551,74581774,118,174822325,163000000,Action,50.0,0.0,1.0,6.0,0
1439,1439,Gnomeo and Juliet,2011,James Newton Howard,99967670,94000000,84,193967670,36000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,1
1440,1440,The Green Hornet,2011,James Newton Howard,98780042,129037206,108,227817248,120000000,Action,39.0,0.0,1.0,5.8,1
1441,1441,The Lion King,2011,None,422783777,91300000,89,514083777,79300000,missing,53.93963254593176,0.0,0.0,6.504237288135598,0
1442,1442,The Muppets,2011,Christophe Beck,88631237,76553000,120,165184237,45000000,Adventure,75.0,1.0,1.0,7.1,1
1443,1443,Real Steel,2011,Danny Elfman,85468508,213800000,127,299268508,110000000,Action,56.0,0.0,1.0,7.1,1
1444,1444,"Crazy, Stupid, Love.",2011,Nick Urata,84351197,58500000,107,142851197,50000000,Comedy,68.0,0.0,1.0,7.4,0
1445,1445,Battle: Los Angeles,2011,Brian Tyler,83552429,128266925,116,211819354,70000000,Action,53.93963254593176,0.0,0.0,4.5,1
1446,1446,Immortals,2011,Trevor Morris,83504017,143400000,110,226904017,75000000,Action,46.0,0.0,1.0,6.0,0
1447,1447,The Descendants,2011,None,82584160,94659025,115,177243185,20000000,Comedy,84.0,1.0,1.0,7.3,0
1448,1448,Zookeeper,2011,None,80360843,89491916,104,169852759,80000000,Comedy,30.0,0.0,1.0,5.2,0
1449,1449,War Horse,2011,John Williams,79884879,97700000,146,177584879,66000000,Drama,72.0,0.0,1.0,7.2,1
1450,1450,Limitless,2011,Paul Leonard-Morgan,79249455,82600000,105,161849455,27000000,Comedy,53.93963254593176,0.0,0.0,7.8,0
1451,1451,Tower Heist,2011,Christophe Beck,78046570,74884053,104,152930623,75000000,Action,59.0,0.0,0.0,6.2,1
1452,1452,The Adventures of Tintin,2011,John Williams,77591831,296402120,101,373993951,130000000,Animation,68.0,0.0,1.0,7.4,1
1453,1453,Contagion,2011,Cliff Martinez,75658097,59800000,105,135458097,60000000,Drama,70.0,0.0,1.0,6.6,0
1454,1454,We Bought a Zoo,2011,None,75624550,44457291,124,120081841,50000000,Comedy,58.0,0.0,1.0,7.1,0
1455,1455,Moneyball,2011,Mychael Danna,75605492,34600724,126,110206216,50000000,Biography,87.0,0.0,1.0,7.6,0
